property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0.0,109.0,2,2,0.0,3.0,756.01,0,0,1,1.0,1.0,0.27
0.0,19.0,4,4,4.0,4.0,2885.56,1,0,0,2.0,0.0,2.75
0.0,90.0,2,2,1.0,0.0,1115.0,0,1,1,2.0,2.0,0.62
0.0,80.0,3,2,2.0,0.0,1473.33,0,0,1,1.0,0.0,0.91
0.0,101.0,2,2,1.0,1.0,694.44,0,0,1,1.0,2.0,0.45
0.0,47.0,4,4,4.0,2.0,1954.44,0,0,0,1.0,2.0,2.1
1.0,13.0,4,5,4.0,3.0,5400.0,1,1,1,0.0,2.0,5.7
0.0,80.0,4,4,2.0,3.0,1799.85,1,1,1,0.0,2.0,1.7
0.0,80.0,3,3,2.0,3.0,1448.65,0,0,2,2.0,1.0,1.55
0.0,1.0,4,4,4.0,1.0,4819.82,1,0,2,1.0,0.0,7.5
0.0,15.0,3,2,0.0,2.0,1396.4,0,0,1,1.0,1.0,0.8
0.0,63.0,4,5,4.0,0.0,3000.0,1,0,0,0.0,0.0,10.0
0.0,8.0,3,4,4.0,3.0,2056.38,1,0,1,2.0,2.0,2.6
0.0,99.0,3,4,3.0,3.0,2169.37,1,0,1,1.0,2.0,2.0
1.0,15.0,2,4,4.0,0.0,900.0,0,0,1,1.0,2.0,0.9
0.0,76.0,3,3,3.0,3.0,2875.38,1,1,1,2.0,0.0,4.6
0.0,82.0,3,4,2.0,3.0,1950.0,1,0,1,1.0,0.0,1.75
0.0,6.0,3,3,3.0,3.0,1300.0,1,0,1,1.0,2.0,1.4
1.0,94.0,4,4,3.0,3.0,5480.0,1,1,1,2.0,1.0,4.35
0.0,22.0,3,4,4.0,2.0,1955.56,0,0,1,1.0,2.0,2.2
1.0,104.0,3,6,4.0,2.0,1431.0,0,0,1,1.0,2.0,1.25
0.0,97.0,1,1,1.0,3.0,520.0,0,0,0,2.0,2.0,0.4
0.0,88.0,2,2,2.0,4.0,662.16,0,0,1,2.0,0.0,0.75
1.0,27.0,5,5,2.0,2.0,4550.0,0,0,0,2.0,1.0,5.7
0.0,75.0,2,2,2.0,1.0,1180.18,0,0,1,2.0,0.0,2.1
0.0,99.0,2,2,2.0,3.0,1822.22,1,0,1,2.0,2.0,1.31
0.0,11.0,3,3,3.0,3.0,1543.0,0,0,1,2.0,2.0,1.3
0.0,45.0,3,3,4.0,4.0,1689.19,0,0,1,2.0,2.0,1.0
0.0,77.0,4,4,4.0,0.0,2117.12,1,0,2,2.0,2.0,2.7
0.0,70.0,3,3,3.0,3.0,2400.0,1,0,2,0.0,1.0,2.82
0.0,78.0,4,4,3.0,1.0,1981.98,0,0,2,2.0,2.0,1.9
1.0,33.0,6,7,4.0,1.0,4518.0,1,1,2,2.0,2.0,17.3
0.0,46.0,3,3,3.0,3.0,1711.0,0,0,2,2.0,2.0,1.4
0.0,19.0,3,2,2.0,3.0,1420.0,0,0,1,1.0,2.0,1.65
0.0,6.0,2,2,3.0,3.0,1282.88,0,0,1,2.0,1.0,1.4
0.0,113.0,2,2,2.0,1.0,591.11,0,0,1,1.0,2.0,0.5
0.0,91.0,3,3,2.0,3.0,1211.4,0,0,1,0.0,2.0,1.3
0.0,6.0,3,3,3.0,3.0,2200.0,1,0,1,1.0,0.0,2.61
1.0,50.0,3,3,2.0,0.0,900.0,0,0,2,1.0,2.0,2.1
0.0,75.0,4,4,3.0,3.0,1975.0,1,0,2,2.0,2.0,2.75
0.0,45.0,3,3,3.0,4.0,1500.0,0,0,1,2.0,1.0,0.9
0.0,85.0,3,3,3.0,0.0,1779.28,1,0,2,1.0,2.0,1.9
1.0,20.0,5,5,2.0,2.0,1350.0,0,0,1,1.0,2.0,1.5
1.0,54.0,4,4,3.0,0.0,900.0,0,1,2,1.0,2.0,2.4
1.0,56.0,4,4,4.0,0.0,2700.0,1,0,1,2.0,1.0,6.0
0.0,57.0,3,3,3.0,0.0,2005.56,1,0,1,2.0,2.0,1.9
0.0,79.0,2,2,2.0,1.0,1460.0,0,0,1,1.0,2.0,1.32
0.0,37.0,2,2,1.0,3.0,750.0,0,0,1,1.0,1.0,0.3
0.0,90.0,2,2,2.0,0.0,1422.22,0,0,1,2.0,0.0,0.69
0.0,97.0,2,2,2.0,3.0,1154.0,0,0,1,0.0,0.0,0.83
0.0,113.0,2,2,2.0,1.0,658.0,0,0,1,1.0,0.0,0.35
0.0,97.0,4,4,3.0,3.0,2166.67,1,0,1,1.0,2.0,1.4
0.0,94.0,3,3,4.0,3.0,1600.0,1,0,0,1.0,0.0,2.25
0.0,79.0,2,2,3.0,3.0,1357.66,0,0,1,2.0,0.0,1.32
0.0,13.0,3,3,2.0,3.0,2292.79,1,0,1,0.0,2.0,1.63
0.0,99.0,4,4,3.0,3.0,2300.0,1,0,1,1.0,2.0,2.14
0.0,49.0,2,2,1.0,3.0,950.0,0,0,1,1.0,1.0,0.39
0.0,113.0,2,2,0.0,3.0,567.0,0,0,1,1.0,2.0,0.3
0.0,98.0,2,2,2.0,3.0,536.67,0,0,1,1.0,2.0,0.35
0.0,98.0,4,4,3.0,3.0,3157.96,1,0,1,1.0,0.0,2.24
0.0,41.0,3,3,3.0,4.0,1611.71,0,0,1,1.0,0.0,1.7
0.0,75.0,3,3,2.0,3.0,1650.0,1,0,1,0.0,2.0,2.35
1.0,47.0,10,10,4.0,3.0,3123.0,0,0,1,1.0,1.0,8.0
0.0,29.0,2,2,2.0,3.0,1200.0,0,0,0,2.0,2.0,1.65
0.0,82.0,2,2,2.0,3.0,1500.0,0,0,1,2.0,2.0,1.15
0.0,12.0,3,3,3.0,3.0,1711.0,0,1,2,0.0,0.0,2.33
1.0,81.0,4,5,0.0,2.0,330.0,0,0,1,1.0,2.0,1.35
0.0,87.0,3,3,2.0,3.0,1938.0,1,0,2,0.0,2.0,2.25
0.0,57.0,4,4,3.0,0.0,2200.0,1,0,2,2.0,2.0,3.0
0.0,105.0,2,2,3.0,1.0,1350.0,0,0,1,2.0,2.0,0.7
0.0,80.0,3,3,2.0,3.0,1421.62,0,0,1,1.0,1.0,1.6
0.0,17.0,4,5,4.0,3.0,2990.24,1,0,0,0.0,2.0,3.9
1.0,59.0,3,3,3.0,0.0,2259.0,1,0,1,1.0,1.0,7.1
1.0,62.0,5,5,2.0,3.0,2250.0,0,0,1,1.0,2.0,4.0
0.0,8.0,3,4,4.0,3.0,2063.06,1,0,1,2.0,0.0,1.75
0.0,7.0,3,3,4.0,4.0,1737.61,0,0,1,2.0,2.0,1.5
0.0,95.0,2,2,2.0,3.0,1169.37,0,0,2,2.0,1.0,0.78
1.0,59.0,5,7,4.0,3.0,5850.0,1,0,2,0.0,1.0,12.25
0.0,16.0,3,3,4.0,3.0,1850.0,1,0,2,2.0,2.0,1.8
0.0,46.0,4,3,4.0,3.0,2100.0,0,0,2,2.0,0.0,1.55
0.0,46.0,4,3,4.0,3.0,2000.0,0,0,2,2.0,2.0,1.6
0.0,46.0,2,2,3.0,1.0,644.44,0,0,1,2.0,2.0,0.68
0.0,46.0,3,3,3.0,3.0,1711.0,0,0,1,2.0,2.0,1.45
0.0,41.0,3,2,4.0,1.0,1402.7,0,0,1,1.0,0.0,1.35
0.0,11.0,2,2,1.0,3.0,598.0,0,0,0,1.0,2.0,0.49
0.0,75.0,3,3,3.0,3.0,1829.0,0,0,1,2.0,0.0,2.78
0.0,29.0,4,5,4.0,1.0,3333.33,1,0,2,1.0,2.0,6.16
0.0,113.0,2,2,2.0,3.0,788.89,0,0,0,1.0,2.0,0.46
0.0,75.0,3,3,0.0,3.0,1828.0,0,0,1,1.0,0.0,2.8
0.0,107.0,3,3,0.0,3.0,1416.22,0,0,1,2.0,1.0,0.85
1.0,85.0,4,5,4.0,3.0,7000.0,0,0,2,1.0,2.0,8.6
0.0,110.0,2,1,2.0,1.0,652.22,0,0,1,1.0,2.0,0.5
0.0,71.0,2,2,1.0,4.0,1036.04,0,0,1,1.0,2.0,1.55
0.0,6.0,2,2,2.0,4.0,824.32,0,0,1,1.0,2.0,1.35
0.0,113.0,2,2,1.0,1.0,521.17,0,0,1,1.0,1.0,0.36
1.0,56.0,7,7,4.0,2.0,2403.0,1,1,2,2.0,1.0,4.95
0.0,2.0,4,4,3.0,0.0,2222.52,0,0,1,1.0,2.0,0.9
0.0,8.0,4,4,4.0,3.0,2502.25,1,0,1,0.0,0.0,2.55
0.0,98.0,3,3,4.0,0.0,1702.7,0,0,2,2.0,0.0,1.1
1.0,32.0,3,2,3.0,2.0,1350.0,0,0,1,1.0,1.0,4.25
0.0,16.0,5,5,4.0,3.0,3495.5,1,0,1,0.0,2.0,4.49
0.0,82.0,2,2,2.0,3.0,1444.44,0,0,1,2.0,2.0,1.1
0.0,91.0,3,4,4.0,3.0,2021.62,1,0,1,0.0,2.0,1.91
1.0,35.0,4,5,4.0,3.0,2844.0,1,1,2,2.0,2.0,12.0
0.0,46.0,3,3,4.0,3.0,1675.0,0,0,1,0.0,2.0,0.98
0.0,82.0,3,5,3.0,1.0,1523.38,1,0,1,1.0,2.0,1.75
0.0,89.0,3,3,3.0,3.0,1307.04,0,0,2,2.0,2.0,1.5
0.0,94.0,3,4,4.0,3.0,1894.59,1,0,0,0.0,0.0,2.4
0.0,83.0,2,2,3.0,0.0,1422.97,0,0,2,1.0,0.0,1.3
0.0,13.0,3,3,4.0,0.0,2292.79,1,0,1,2.0,2.0,1.68
0.0,46.0,3,3,2.0,4.0,1438.89,0,0,1,1.0,1.0,1.1
0.0,10.0,4,5,4.0,3.0,1535.0,1,0,1,1.0,2.0,1.34
1.0,41.0,6,6,4.0,0.0,4914.0,0,0,2,1.0,2.0,9.5
0.0,111.0,3,3,3.0,3.0,1790.0,1,0,1,1.0,2.0,1.16
0.0,105.0,2,2,3.0,0.0,1216.22,0,0,2,2.0,2.0,0.65
0.0,75.0,3,3,4.0,3.0,1650.0,1,0,2,1.0,2.0,2.8
0.0,16.0,3,3,3.0,3.0,1550.0,0,0,2,2.0,2.0,1.4
0.0,75.0,2,2,3.0,1.0,1478.99,0,0,1,1.0,2.0,2.01
1.0,20.0,1,1,2.0,2.0,2000.0,0,0,1,1.0,1.0,1.7
0.0,105.0,2,2,3.0,3.0,1444.44,0,0,1,2.0,2.0,0.75
0.0,75.0,2,2,2.0,3.0,810.02,0,0,1,2.0,2.0,1.3
0.0,8.0,3,2,2.0,1.0,847.78,0,0,1,2.0,2.0,0.65
0.0,19.0,3,3,2.0,4.0,1422.52,0,0,1,2.0,2.0,1.93
1.0,57.0,5,4,2.0,2.0,3420.0,1,1,1,2.0,1.0,6.75
0.0,13.0,3,4,3.0,3.0,1860.0,1,0,1,0.0,0.0,2.2
0.0,70.0,2,3,2.0,3.0,1396.4,0,0,1,2.0,2.0,2.5
0.0,68.0,3,4,3.0,4.0,2067.57,0,0,1,1.0,2.0,4.25
1.0,27.0,6,4,0.0,0.0,4000.0,0,0,1,1.0,2.0,5.0
0.0,63.0,4,4,2.0,0.0,2070.24,1,0,0,2.0,2.0,6.75
0.0,82.0,2,2,2.0,1.0,1023.36,0,0,1,1.0,1.0,1.1
0.0,7.0,3,3,4.0,3.0,1612.61,0,0,2,0.0,2.0,1.35
0.0,113.0,1,1,1.0,1.0,474.0,0,0,1,2.0,2.0,0.2
1.0,20.0,4,4,1.0,0.0,1700.0,0,0,1,1.0,1.0,0.7
0.0,11.0,3,3,3.0,3.0,1750.45,0,0,1,2.0,2.0,1.32
0.0,97.0,3,4,0.0,3.0,1900.0,0,0,1,2.0,2.0,1.8
0.0,16.0,4,5,3.0,3.0,3063.06,1,1,1,2.0,2.0,3.4
1.0,22.0,6,6,4.0,2.0,3150.0,0,0,1,1.0,2.0,6.4
0.0,87.0,3,3,3.0,3.0,1900.0,0,0,1,0.0,2.0,2.25
0.0,6.0,2,2,2.0,4.0,1016.67,0,0,1,1.0,1.0,1.05
1.0,33.0,3,3,3.0,2.0,8829.0,0,0,1,2.0,1.0,3.25
0.0,70.0,4,4,3.0,3.0,2650.0,1,0,2,1.0,0.0,3.75
1.0,64.0,2,9,4.0,1.0,1125.0,0,0,2,1.0,2.0,5.0
0.0,68.0,3,3,1.0,4.0,2550.0,0,0,1,1.0,2.0,4.02
0.0,98.0,1,1,1.0,3.0,386.08,0,0,0,1.0,0.0,0.27
1.0,83.0,2,2,4.0,1.0,1318.89,1,0,1,0.0,2.0,0.9
0.0,99.0,2,2,2.0,3.0,1190.0,1,1,1,2.0,2.0,1.2
0.0,71.0,3,3,2.0,4.0,1811.11,0,0,1,1.0,2.0,2.2
0.0,5.0,3,3,4.0,3.0,2072.07,1,0,1,1.0,2.0,0.85
0.0,77.0,3,4,4.0,0.0,1743.24,1,0,2,0.0,0.0,2.35
0.0,75.0,4,4,3.0,0.0,12222.22,1,0,1,2.0,0.0,13.2
0.0,97.0,2,2,2.0,0.0,1100.0,0,0,2,2.0,0.0,0.85
0.0,46.0,3,3,2.0,3.0,1157.66,0,0,1,1.0,2.0,1.0
0.0,10.0,3,4,3.0,3.0,1305.0,1,0,1,1.0,2.0,1.14
0.0,27.0,2,2,3.0,0.0,1274.77,0,0,1,2.0,1.0,1.01
0.0,109.0,4,3,3.0,3.0,2824.44,1,0,1,1.0,2.0,1.1
0.0,12.0,2,3,3.0,3.0,1155.86,0,0,1,2.0,2.0,0.93
0.0,113.0,1,1,1.0,3.0,478.0,0,0,2,1.0,2.0,0.22
1.0,59.0,5,7,4.0,0.0,3240.0,1,0,2,0.0,2.0,10.45
0.0,41.0,2,2,2.0,4.0,1247.75,0,0,1,2.0,0.0,1.07
0.0,59.0,3,3,3.0,3.0,1885.59,0,0,2,2.0,0.0,2.5
1.0,21.0,10,5,4.0,2.0,8100.0,0,0,1,1.0,2.0,9.0
1.0,13.0,4,4,4.0,3.0,5400.0,1,0,1,2.0,1.0,6.25
0.0,94.0,2,2,2.0,3.0,1260.0,0,0,2,0.0,0.0,0.95
1.0,55.0,9,9,4.0,3.0,4650.0,1,0,2,2.0,2.0,5.25
0.0,18.0,4,6,4.0,0.0,3662.0,1,0,2,0.0,0.0,5.6
0.0,97.0,3,3,1.0,0.0,1603.0,0,0,2,2.0,2.0,1.15
0.0,89.0,4,3,3.0,3.0,1756.76,1,0,1,2.0,2.0,1.64
0.0,11.0,2,2,2.0,1.0,622.22,0,0,1,1.0,0.0,0.5
0.0,11.0,2,2,4.0,3.0,1230.63,0,0,2,0.0,2.0,0.8
0.0,13.0,3,3,3.0,3.0,1572.07,0,0,1,2.0,2.0,1.68
0.0,45.0,2,2,1.0,3.0,925.0,0,0,1,2.0,2.0,0.38
0.0,91.0,2,2,3.0,1.0,1350.0,0,0,2,2.0,2.0,1.35
0.0,113.0,2,2,3.0,1.0,974.92,0,0,1,2.0,2.0,0.85
0.0,12.0,2,2,2.0,3.0,1244.14,0,0,1,2.0,2.0,1.9
0.0,72.0,4,6,3.0,3.0,3857.37,1,0,2,0.0,2.0,9.2
0.0,76.0,4,4,3.0,3.0,2700.0,1,0,2,0.0,2.0,3.0
0.0,75.0,3,3,3.0,3.0,2683.78,1,0,2,2.0,0.0,5.2
0.0,59.0,2,2,2.0,0.0,1097.78,0,0,1,2.0,1.0,1.05
0.0,77.0,4,4,4.0,3.0,3200.0,1,1,2,0.0,1.0,4.75
0.0,94.0,2,2,1.0,3.0,611.5,0,0,2,2.0,2.0,0.48
0.0,107.0,3,2,3.0,3.0,1234.23,0,0,1,2.0,0.0,0.9
0.0,8.0,2,3,3.0,3.0,1531.53,1,0,1,2.0,0.0,1.58
0.0,10.0,2,2,4.0,3.0,940.0,0,0,1,1.0,1.0,0.88
0.0,91.0,2,2,3.0,3.0,1009.67,0,0,1,1.0,2.0,0.96
1.0,38.0,2,3,1.0,3.0,999.0,0,1,1,1.0,1.0,0.7
0.0,48.0,3,4,3.0,2.0,2222.22,1,0,0,1.0,2.0,1.75
0.0,97.0,3,3,2.0,3.0,1614.86,0,0,1,1.0,0.0,1.18
0.0,110.0,2,2,3.0,1.0,1365.0,0,0,1,2.0,1.0,0.82
0.0,99.0,3,4,3.0,3.0,2225.0,0,0,1,1.0,2.0,1.87
0.0,78.0,2,2,1.0,3.0,656.67,0,0,2,1.0,2.0,0.53
0.0,109.0,2,2,2.0,3.0,715.56,0,0,1,2.0,2.0,0.38
0.0,109.0,1,1,1.0,3.0,3568.89,0,0,1,1.0,0.0,0.19
0.0,80.0,3,3,1.0,3.0,1412.61,0,0,1,2.0,0.0,1.32
0.0,101.0,3,3,3.0,1.0,1638.23,0,0,1,2.0,2.0,1.29
1.0,24.0,2,1,0.0,2.0,891.0,0,0,1,1.0,1.0,0.29
0.0,75.0,4,4,3.0,3.0,2194.44,1,0,2,2.0,1.0,2.8
0.0,56.0,3,3,4.0,0.0,1576.0,1,0,2,0.0,2.0,1.76
0.0,12.0,2,2,3.0,3.0,1166.67,1,0,1,0.0,2.0,0.97
0.0,111.0,3,3,3.0,4.0,1801.8,0,0,1,1.0,2.0,1.6
0.0,1.0,3,3,3.0,2.0,1777.78,0,0,1,1.0,0.0,0.95
0.0,19.0,4,4,4.0,4.0,2060.0,0,0,1,2.0,0.0,2.37
0.0,27.0,1,1,1.0,0.0,662.16,0,0,2,2.0,2.0,0.6
0.0,89.0,3,3,4.0,3.0,1900.0,1,0,1,2.0,0.0,1.75
0.0,103.0,2,2,2.0,1.0,1371.11,0,0,1,1.0,1.0,0.97
0.0,113.0,2,2,1.0,3.0,743.0,0,0,1,1.0,0.0,0.28
0.0,105.0,4,4,4.0,3.0,2456.76,1,0,1,2.0,2.0,1.9
1.0,32.0,5,5,4.0,2.0,1800.0,1,1,2,2.0,2.0,6.5
0.0,74.0,3,3,3.0,4.0,1350.0,0,0,1,1.0,1.0,3.5
0.0,8.0,4,4,4.0,3.0,2891.14,1,0,1,1.0,0.0,2.65
0.0,113.0,2,2,1.0,3.0,743.0,0,0,1,1.0,2.0,0.29
0.0,12.0,4,5,4.0,3.0,2204.0,1,0,0,2.0,1.0,3.0
0.0,101.0,3,2,4.0,3.0,1456.76,0,0,0,1.0,2.0,1.62
0.0,75.0,3,3,3.0,3.0,3029.73,1,0,1,2.0,0.0,5.9
0.0,85.0,4,4,4.0,1.0,4000.0,1,0,2,0.0,1.0,6.75
0.0,106.0,4,3,4.0,3.0,2577.78,0,0,0,1.0,1.0,1.8
1.0,59.0,4,4,2.0,2.0,3400.0,1,0,1,2.0,2.0,7.0
0.0,111.0,2,2,3.0,4.0,1127.93,0,0,1,2.0,1.0,0.59
0.0,65.0,4,4,2.0,4.0,2072.07,0,0,1,1.0,2.0,2.0
1.0,49.0,3,3,1.0,3.0,13500.0,0,0,1,1.0,1.0,0.85
0.0,80.0,4,4,2.0,3.0,1810.81,0,0,1,2.0,1.0,1.7
0.0,7.0,2,3,3.0,3.0,1613.33,1,0,2,2.0,2.0,0.93
0.0,103.0,2,2,0.0,1.0,1103.0,0,0,1,1.0,1.0,0.88
0.0,55.0,3,4,2.0,2.0,2544.44,0,0,2,1.0,1.0,2.45
0.0,77.0,3,3,3.0,3.0,2047.0,0,0,2,1.0,1.0,2.9
0.0,59.0,3,3,4.0,0.0,2600.0,1,0,2,0.0,2.0,2.97
1.0,9.0,4,4,1.0,0.0,900.0,0,0,1,1.0,1.0,1.2
0.0,7.0,1,1,1.0,3.0,400.0,0,0,1,1.0,2.0,0.23
0.0,113.0,2,2,2.0,3.0,822.0,0,0,1,2.0,2.0,0.58
0.0,17.0,3,4,2.0,0.0,2200.0,1,0,1,2.0,2.0,2.58
0.0,87.0,2,2,4.0,3.0,1200.0,0,0,1,2.0,0.0,1.54
0.0,8.0,4,4,4.0,3.0,3057.81,1,0,2,0.0,0.0,2.6
0.0,99.0,3,4,3.0,3.0,2020.8,1,0,1,0.0,2.0,2.0
0.0,98.0,1,1,1.0,1.0,500.0,0,0,2,1.0,0.0,0.3
0.0,97.0,2,2,2.0,3.0,1150.0,0,0,2,2.0,0.0,0.75
0.0,113.0,1,1,0.0,3.0,484.0,0,0,1,1.0,1.0,0.21
0.0,28.0,2,2,2.0,2.0,1255.56,0,0,1,1.0,2.0,0.8
0.0,91.0,4,5,2.0,1.0,2675.0,1,0,1,1.0,2.0,2.55
0.0,91.0,3,3,3.0,3.0,1151.17,0,0,1,0.0,0.0,1.25
0.0,99.0,4,6,3.0,3.0,3890.0,1,0,1,0.0,2.0,1.91
0.0,113.0,2,2,2.0,3.0,1275.0,0,0,1,1.0,2.0,0.9
0.0,76.0,3,4,2.0,3.0,1850.0,1,0,2,0.0,2.0,1.9
0.0,12.0,3,3,3.0,3.0,2072.0,0,0,1,2.0,0.0,3.25
0.0,56.0,3,4,2.0,3.0,1522.22,0,0,1,2.0,2.0,1.78
0.0,94.0,2,2,3.0,3.0,1300.0,0,0,1,2.0,2.0,0.87
1.0,36.0,3,3,0.0,0.0,112.0,0,0,1,1.0,1.0,0.9
0.0,10.0,3,4,4.0,3.0,1186.0,1,0,2,0.0,2.0,1.1
0.0,109.0,2,2,0.0,3.0,637.0,0,0,1,1.0,2.0,0.35
0.0,76.0,2,2,2.0,3.0,1067.57,0,0,1,2.0,2.0,1.7
0.0,13.0,3,3,3.0,3.0,1550.0,0,0,2,1.0,2.0,1.75
1.0,56.0,4,4,1.0,0.0,7000.0,0,0,1,1.0,1.0,18.5
0.0,80.0,3,3,1.0,3.0,1385.59,0,0,1,0.0,0.0,1.38
0.0,80.0,3,3,1.0,3.0,1385.59,0,0,2,2.0,0.0,1.3
0.0,35.0,3,3,2.0,2.0,1700.0,1,0,1,0.0,0.0,2.26
0.0,32.0,4,4,3.0,2.0,2333.33,1,0,2,1.0,0.0,3.7
0.0,113.0,2,2,2.0,3.0,720.0,0,0,1,1.0,2.0,0.39
0.0,103.0,3,3,0.0,1.0,1423.0,0,0,1,2.0,2.0,1.25
1.0,33.0,4,3,2.0,3.0,8829.0,0,0,2,1.0,1.0,4.0
0.0,20.0,3,3,1.0,1.0,1166.67,0,0,2,1.0,1.0,0.65
0.0,31.0,3,4,4.0,2.0,3194.77,1,1,2,2.0,2.0,4.25
0.0,62.0,4,5,4.0,3.0,3000.0,1,0,2,0.0,2.0,6.5
0.0,46.0,3,3,2.0,3.0,1690.99,0,0,1,2.0,0.0,1.65
0.0,13.0,3,4,4.0,3.0,1797.0,1,0,1,1.0,2.0,1.5
0.0,98.0,2,2,2.0,3.0,1013.51,0,0,1,2.0,0.0,0.49
0.0,11.0,2,2,3.0,3.0,1277.66,0,0,2,2.0,2.0,0.9
0.0,16.0,5,5,4.0,3.0,3495.5,1,0,1,2.0,2.0,4.25
1.0,81.0,3,2,4.0,2.0,4320.0,0,0,1,1.0,1.0,6.5
0.0,57.0,3,4,3.0,0.0,1751.0,1,0,2,2.0,2.0,1.98
0.0,65.0,3,3,3.0,0.0,2200.0,0,0,1,1.0,2.0,1.7
1.0,73.0,4,4,4.0,1.0,3950.0,0,0,1,2.0,0.0,8.5
0.0,18.0,3,3,4.0,3.0,2226.0,1,0,2,0.0,1.0,3.29
1.0,81.0,2,2,2.0,0.0,1080.0,0,0,2,2.0,1.0,1.55
0.0,56.0,4,5,4.0,0.0,4101.8,0,0,2,2.0,0.0,4.25
0.0,99.0,2,2,2.0,3.0,1505.41,0,0,1,1.0,0.0,1.06
0.0,87.0,3,3,3.0,1.0,2018.0,0,1,1,2.0,0.0,2.7
1.0,49.0,4,4,2.0,2.0,1440.0,0,0,1,1.0,1.0,2.35
0.0,19.0,2,2,2.0,3.0,1077.0,0,0,1,2.0,2.0,1.45
0.0,8.0,2,2,4.0,3.0,1269.0,0,0,1,2.0,2.0,0.85
1.0,49.0,3,3,2.0,2.0,4950.0,0,0,1,1.0,1.0,5.0
1.0,24.0,4,4,0.0,2.0,3000.0,0,0,1,1.0,1.0,3.0
0.0,13.0,3,2,3.0,3.0,1693.69,0,0,1,2.0,2.0,1.26
0.0,85.0,3,4,4.0,0.0,2185.0,1,0,1,1.0,2.0,3.4
0.0,6.0,3,4,3.0,3.0,1701.8,1,0,1,1.0,0.0,1.8
0.0,89.0,3,3,3.0,3.0,1598.5,0,0,2,1.0,0.0,0.92
0.0,13.0,3,3,4.0,3.0,1994.73,0,0,1,0.0,2.0,1.8
1.0,13.0,4,4,4.0,1.0,6228.0,1,0,1,2.0,1.0,6.75
0.0,82.0,3,5,3.0,3.0,2166.67,1,0,1,0.0,2.0,1.6
0.0,29.0,3,3,4.0,1.0,2063.26,0,0,0,2.0,1.0,4.1
0.0,83.0,3,3,4.0,3.0,2150.0,0,0,1,1.0,0.0,2.75
0.0,75.0,3,3,3.0,3.0,3245.0,1,0,2,0.0,1.0,5.0
0.0,99.0,2,2,3.0,3.0,1300.0,0,1,1,2.0,0.0,1.22
0.0,46.0,3,3,3.0,3.0,1682.43,0,0,1,1.0,0.0,1.5
1.0,33.0,5,6,3.0,2.0,4500.0,0,0,1,1.0,1.0,16.0
0.0,106.0,2,2,4.0,3.0,1299.1,0,0,2,1.0,2.0,0.89
1.0,41.0,6,5,4.0,3.0,4500.0,0,0,1,1.0,2.0,8.0
1.0,81.0,10,5,3.0,2.0,2700.0,1,0,1,1.0,1.0,2.4
1.0,55.0,3,3,3.0,2.0,275.0,0,0,2,1.0,1.0,1.15
1.0,33.0,3,3,2.0,2.0,1350.0,0,0,2,2.0,1.0,4.5
0.0,113.0,2,2,4.0,1.0,1344.44,0,0,1,2.0,0.0,0.74
0.0,91.0,3,4,4.0,3.0,1412.57,1,0,2,2.0,0.0,1.5
0.0,6.0,3,3,4.0,3.0,1460.9,0,0,1,1.0,1.0,1.75
0.0,107.0,4,3,2.0,3.0,2166.67,0,0,1,1.0,1.0,1.0
0.0,100.0,4,4,4.0,3.0,2122.52,1,0,1,2.0,0.0,1.4
0.0,16.0,4,5,3.0,3.0,3063.06,1,0,1,0.0,2.0,3.49
0.0,75.0,3,3,4.0,1.0,1555.56,0,1,2,2.0,1.0,1.95
0.0,29.0,2,2,2.0,3.0,1200.0,0,0,0,2.0,2.0,2.4
0.0,45.0,3,3,4.0,3.0,1785.29,1,0,1,1.0,1.0,1.44
0.0,8.0,3,3,4.0,1.0,2544.44,1,0,1,2.0,2.0,1.95
0.0,11.0,2,2,1.0,3.0,491.89,0,0,1,2.0,0.0,0.5
0.0,27.0,2,2,3.0,2.0,1573.33,0,0,2,2.0,2.0,0.95
1.0,33.0,3,5,4.0,2.0,1800.0,0,0,2,1.0,2.0,6.0
0.0,35.0,3,3,3.0,0.0,1777.0,1,0,1,2.0,2.0,2.3
0.0,94.0,3,2,4.0,3.0,1459.97,0,0,2,2.0,2.0,1.15
1.0,9.0,3,2,2.0,0.0,1200.0,0,0,1,1.0,1.0,0.7
0.0,100.0,2,2,1.0,3.0,667.78,0,0,1,1.0,1.0,0.5
0.0,98.0,2,2,1.0,3.0,530.95,0,0,1,2.0,2.0,0.37
1.0,51.0,10,10,4.0,0.0,7500.0,1,0,2,2.0,2.0,9.35
0.0,97.0,3,3,4.0,3.0,1600.0,0,0,2,2.0,2.0,1.1
0.0,6.0,3,4,4.0,3.0,1739.64,1,0,1,2.0,0.0,1.75
0.0,105.0,3,4,4.0,2.0,1607.78,1,0,0,1.0,1.0,1.25
0.0,80.0,2,1,1.0,3.0,666.67,0,0,1,1.0,0.0,0.6
0.0,109.0,2,2,1.0,3.0,950.0,0,0,1,1.0,0.0,0.3
0.0,17.0,4,5,4.0,0.0,2657.66,1,0,1,2.0,0.0,3.65
0.0,93.0,3,3,3.0,0.0,1580.0,1,0,1,2.0,2.0,1.1
0.0,89.0,3,3,3.0,3.0,1600.0,0,0,1,1.0,2.0,1.05
0.0,79.0,2,2,2.0,1.0,1180.0,0,0,1,1.0,2.0,0.84
